"","Participant","Group","Instructional.Condition","Order","Core","Reduced.Mass","Core.Start.Mass","Core.End.Mass","Flake.Scars_10mm","Flake.Scars_Core.Mass","Cortex","Avg.Flake.Scar.Max.Dimension_mm","Max.Core.Dimension","Avg.Scar.Max_Max.Core.Dimension","Area.of.Battered.Platform","surface_area","volume","bounding_box_dim1","bounding_box_dim2","bounding_box_dim3","isoper_ratio","area_volume","PC1","PC2"
"118","15","novice","0",1,"131",0.795954065,1314.9,268.3,30,0.111815132,10,24.76333333,101.4,0.244214333,95,13918.57129,106415.4271,100.1316681,71.85964203,49.69663239,238.1084401,0.130794675821961,-1.5176735872333,-1.98379486397474
"119","15","novice","0",2,"113",0.716640773,1158.6,328.3,47,0.143161742,45,16.48085106,82.2,0.200496972,95,14457.26465,130263.9688,78.96353149,72.41937256,64.90419006,178.0778001,0.110984371067312,-2.5680604753966,-1.32337665332433
"120","15","novice","0",4,"78",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","15","novice","0",NA,"106",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","15","novice","0",NA,"128",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","15","novice","0",NA,"160",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","15","novice","0",NA,"163",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","15","novice","0",NA,"184",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","15","novice","0",NA,"205",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","16","novice","0",1,"147",0.659725159,946,321.9,20,0.062131097,25,24.695,96.5,0.255906736,85,15383.25195,127448.9167,94.04170227,62.77584839,51.25868988,224.1156389,0.120701315855123,-1.92271170611102,-1.17450616348741
"128","16","novice","0",2,"123",0.632634784,558.3,205.1,30,0.146270112,45,22.56,96.8,0.233057851,30,12648.76465,81659.95313,90.53057861,61.36423111,46.21291351,303.4772102,0.15489556588238,-1.2038515158834,0.437714003703062
"129","16","novice","0",3,"208",0.801423948,772.5,153.4,32,0.208604954,10,24.221875,75.4,0.321245027,50,10175.24414,61173.38542,88.03387451,79.24334717,67.4855957,281.520149,0.166334494488731,0.15068592937678,-0.865532503266372
"130","16","novice","0",4,"171",0.841981132,1229.6,194.3,23,0.118373649,40,23.7826087,86.6,0.274625967,25,12262.44434,77113.73958,81.60020447,68.22945404,41.2804184,310.075618,0.159017633002723,-0.858330413886837,0.649929839837948
"131","16","novice","0",5,"139",0.783352716,1203.8,260.8,25,0.095858896,30,28.44,110.9,0.25644725,20,14893.55957,103316.5,110.5704498,72.63599396,50.09746933,309.4967905,0.144154704911607,-0.958187048104785,0.486874979944918
"132","16","novice","0",6,"79",0.96610414,693.3,23.5,12,0.510638298,5,23.975,46.5,0.515591398,5,3003.991211,9365.606771,44.64238739,29.43088531,24.88751221,309.046717,0.32074709994249,4.63247187748833,0.104978533920834
"133","16","novice","0",7,"196",0.837610783,1083.2,175.9,23,0.130756111,15,26.40434783,90.4,0.292083494,10,11555.23047,69604.63021,89.30395508,60.67273712,48.13882446,318.4634346,0.166012382152414,0.016310584031901,0.3817301847559
"134","16","novice","0",8,"135",0.930557578,1373.8,95.4,20,0.209643606,0,26.53,82.8,0.320410628,25,7707.161133,38065.97917,83.21122742,50.55511475,31.16990662,315.943413,0.202468485010732,0.996338367111843,-0.459211005094701
"135","16","novice","0",9,"166",0.886870883,1563.7,176.9,18,0.101752403,15,32.97222222,84.2,0.391594088,10,11438.98047,70276.54688,81.93704224,62.19086075,51.05485535,303.0687292,0.162770952442107,0.477439290965356,0.778311592564113
"136","17","novice","1",1,"82",0.914897231,588.7,50.1,14,0.279441118,15,25.30714286,53.5,0.473030708,4,4780.871094,19868.29557,46.37468719,45.40587997,27.87409973,276.8215382,0.240628144329544,2.50260411982019,0.799644666433669
"137","17","novice","1",2,"126",0.872281776,653,83.4,24,0.287769784,25,19.7875,53.1,0.372645951,35,6169.816895,33072.89583,52.28113556,47.70218658,41.70118713,214.7199415,0.186552061443723,0.825188469537121,-0.136590642029111
"138","17","novice","1",3,"170",0.920297283,780.4,62.2,35,0.562700965,5,18.88571429,51.8,0.364589079,10,5304.994141,24631.44792,50.34622574,41.73827362,38.18700409,246.0791636,0.215374839442244,2.73105533767003,-0.854564949252701
"139","17","novice","1",4,"218",0.783703704,810,175.2,22,0.125570776,25,23.30454545,63.7,0.365848437,60,9359.683594,69553.60938,62.47114563,58.25165558,51.69681549,169.4900309,0.134567906359312,-0.618918539878076,-0.380408087703964
"140","17","novice","1",5,"155",0.95097493,897.5,44,25,0.568181818,0,19.876,49.1,0.404806517,5,4285.547363,17451.31901,47.60975647,44.68969727,28.97980499,258.4415772,0.245571544508715,3.46693572556505,-0.696629679103865
"141","17","novice","1",6,"177",0.981872859,1197.1,21.7,7,0.322580645,5,32.3,48.6,0.664609054,0,2944.289795,8661.303385,46.29960632,34.62462616,28.52177048,340.2320004,0.339936111705663,5.11240419807262,1.30044914676617
"142","17","novice","1",7,"178",0.930188987,1227.6,85.7,17,0.198366394,10,27.6,57.9,0.476683938,15,6734.253418,33997.19271,54.83934021,49.72140503,42.96992493,264.2300775,0.198082632158601,1.76055519381704,0.57173846559914
"143","17","novice","1",8,"197",0.827345133,1130,195.1,40,0.205023065,5,22.0325,72.2,0.30515928,20,10846.09277,76231.19271,72.22625732,58.18564606,53.70417023,219.5606537,0.142278933129918,0.199640566186753,-0.354605287585551
"144","17","novice","1",9,"138",0.932751748,1730.9,116.4,28,0.240549828,35,21.55,64.8,0.332561728,40,8013.358398,46115.30729,60.32113266,52.35234833,36.61747742,241.9655221,0.173767862970257,0.0276184490165019,-0.00246860684522198
"145","18","novice","1",1,"161",0.664433557,1000.1,335.6,22,0.065554231,30,29.94272727,97.3,0.307736149,40,16375.25,133324.156,96.11766,70.23912,43.508575,247.027965,0.122822828895313,-1.19732886781313,0.212564902275379
"146","18","novice","1",2,"134",0.778608293,561.9,124.4,23,0.18488746,50,19.7,66.8,0.29491018,25,8074.239258,49419.05729,63.94800186,47.33867645,38.5484848,215.53407,0.163383109690233,-0.646689569717726,0.789318790272131
"147","18","novice","1",3,"219",0.832464631,805.8,135,38,0.281481482,30,20.56578947,70.1,0.293377881,75,8690.125977,53615.53125,67.92779541,51.45796204,44.06547165,228.29531,0.162082250691119,-0.458268493378742,-1.25727855561625
"148","18","novice","1",4,"144",0.864000721,1110.3,151,44,0.291390729,15,21.01363636,70.7,0.297222579,30,9378.916016,60108.57292,67.69169617,55.30921173,49.13497162,228.341635,0.156032917775017,0.306964692610327,-0.589779024407742
"149","18","novice","1",5,"200",0.817144529,683.6,125,29,0.232,15,21.36551724,63.2,0.338061982,20,8187.4956,49960.5052,61.06637,48.145973,42.903454,219.887019,0.163879359650671,0.529190346145402,-0.0235076095573161
"150","18","novice","1",6,"183",0.892312948,1463.5,157.6,21,0.133248731,20,30.07142857,69.9,0.430206417,20,9591.742188,62447.8125,63.64299774,56.57682037,36.44525146,226.28618,0.153596127774692,0.521517770049869,0.678336227871473
"151","18","novice","1",7,"109",0.577524478,684.3,289.1,20,0.069180214,60,23.15,97.2,0.238168724,40,14112.17188,114536.2708,96.53511047,65.00842285,56.30242157,214.237501,0.123211379080451,-2.1893439258129,0.77982589228365
"152","18","novice","1",NA,"180",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","19","novice","1",1,"122",0.848239852,593.7,90.1,22,0.244173141,10,21.21045455,63.1,0.336140326,20,6792.665527,35844.95052,54.53303528,46.92642975,38.39199829,243.9297218,0.189501322458514,0.933277513533904,-0.149921110302048
"154","19","novice","1",2,"162",0.911201139,913.3,81.1,18,0.221948212,25,24.52777778,64.6,0.379686963,5,6610.496094,32094.22396,57.68645477,50.21646118,21.61109352,280.4454518,0.205971520054165,1.15567070859124,0.850909522769289
"155","19","novice","1",3,"209",0.875908928,838.9,104.1,27,0.259365994,10,22.5962963,58.6,0.385602326,5,7164.413574,41186.07813,58.86997223,49.22036743,48.20389938,216.7909089,0.173952313482876,1.27887893746776,0.296885483107304
"156","19","novice","1",4,"190",0.907976666,1525.7,140.4,18,0.128205128,20,28.29444444,71.1,0.397952805,10,9490.108398,55700.71354,65.42866516,55.37069702,45.75157166,275.4812227,0.170376783255836,0.593878145771313,0.86681756478589
"157","19","novice","1",5,"203",0.740821519,1100.4,285.2,30,0.105189341,5,27.37666667,88.2,0.310393046,40,13760.7373,113378.0208,85.78760529,69.90251923,53.14669037,202.7063574,0.121370413797169,-0.562823191098518,-0.565796074562623
"158","19","novice","1",6,"141",0.88030888,725.2,86.8,23,0.264976959,10,26.65652174,69,0.386326402,5,7330.850586,34423.61458,63.78753662,54.22133636,38.39598083,332.4682388,0.212959931007919,1.71996935128466,0.357290789491621
"159","19","novice","1",7,"226",0.817902813,782,142.4,20,0.140449438,60,20.88,80.5,0.259378882,10,9403.216797,56418.51042,80.63986206,49.47019958,37.03696442,261.2077849,0.166669001485488,-1.0235708594702,1.44740856061771
"160","19","novice","1",8,"150",0.906300734,1293.5,121.2,22,0.181518152,10,27.84545455,68.7,0.405319571,40,8206.100586,48117.04688,68.26607513,60.35906982,34.50811005,238.6781031,0.170544559944947,0.711008081402978,-0.265883672286914
"161","19","novice","1",9,"191",0.891029085,1303.1,142,10,0.070422535,65,30.78,77.8,0.39562982,5,9372.575195,56421.94271,76.81611633,53.76050568,43.80427551,258.6310893,0.166115783059325,-0.505131564362705,2.34355208218467
"162","20","novice","1",1,"140",0.573401416,861.7,367.6,6,0.016322089,75,40.78333333,96.5,0.422625216,0,18303.91602,146645.9688,87.4342804,83.78101349,56.70697403,285.1620877,0.124817041816972,-1.1216224992935,2.8999313910802
"163","20","novice","1",2,"153",0.810464259,678.5,128.6,34,0.264385692,10,19.67058824,68.6,0.286743269,80,8500.988281,50994.30208,67.39360046,54.37692261,39.45494461,236.2462632,0.166704669624925,-0.170190355115446,-1.87206924044522
"164","20","novice","1",3,"212",0.870476396,925.7,119.9,24,0.200166806,20,20.63333333,73.3,0.281491587,15,7961.792969,47496.52604,71.50088501,46.80976105,37.13228607,223.722132,0.167628953795375,0.0682037378432037,0.154374537189586
"165","20","novice","1",4,"165",0.699980499,1025.6,307.7,39,0.126746831,20,23.07435897,85.1,0.271144054,35,14686.86816,122290.8229,84.85673523,73.82771301,56.19760895,211.8360426,0.120097876616709,-0.977488230682584,-0.236612273671872
"166","20","novice","1",5,"206",0.906887347,936.5,87.2,14,0.160550459,40,22.71428571,74.4,0.305299539,0,8200.354492,34683.3151,74.11206055,62.16316605,60.78035736,458.4127385,0.236435140884211,0.569587692739809,1.37827009259316
"167","20","novice","1",6,"201",0.79415529,937.6,193,22,0.113989637,35,26.56363636,95.4,0.278444826,25,12105.82715,76717.91146,95.47911072,63.19817734,34.1306572,301.4323527,0.157796620366964,-0.765827957030341,0.539818937318747
"168","20","novice","1",7,"192",0.894368132,1456,153.8,31,0.201560468,0,25.72903226,69.6,0.369670004,20,9837.782227,60934.73438,67.40055847,60.40639496,50.9299469,256.4258296,0.16144785608894,0.879179127873935,-0.235678721618988
"169","20","novice","1",8,"159",0.770690401,1617.9,371,37,0.099730458,10,27.33783784,90,0.303753754,35,17307.42383,147320.0729,87.80851746,79.46833801,65.52181244,238.8765051,0.117481776171453,-0.709398863321421,-0.323191379812397
"170","20","novice","1",NA,"230",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","21","novice","0",1,"143",0.740293638,613,159.2,27,0.16959799,20,20.38518519,75.5,0.270002453,80,9910.015625,63012.51042,73.65454102,59.29357529,42.4380722,245.114754,0.157270604820318,-0.909428826816363,-1.39304252257316
"172","21","novice","0",2,"202",0.82495777,1420.8,248.7,44,0.176919984,10,21.61363636,94.2,0.229444123,80,13989.81152,98394.20833,94.35427856,68.39120483,41.55874634,282.8111443,0.142181249866661,-1.09223260016552,-1.83877632051452
"173","21","novice","0",3,"210",0.65248307,886,307.9,44,0.14290354,20,19.25,88.6,0.217268623,95,14292.345,122430.052,87.28526,62.140083,60.356613,194.775521,0.116738862448576,-1.91498881609196,-1.92347441578064
"174","21","novice","0",NA,"164",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","21","novice","0",NA,"167",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","21","novice","0",NA,"173",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","21","novice","0",NA,"193",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","21","novice","0",NA,"221",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","21","novice","0",NA,"232",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","22","novice","0",1,"142",0.896877064,1059.9,109.3,19,0.173833486,5,23.08947368,59.7,0.386758353,60,7371.178223,43401.91146,48.87409973,55.97306824,50.15689087,212.6145699,0.169835336164708,0.450521266112684,-0.923136334564343
"181","22","novice","0",2,"182",0.902073558,660.7,64.7,14,0.216383308,50,19.60714286,55.1,0.355846513,30,5460.68457,25753.2474,54.29074478,46.69589996,33.51752853,245.5145713,0.212038679440481,0.300732889276122,0.860004588320167
"182","22","novice","0",3,"124",0.941430661,1504.2,88.1,17,0.192962543,20,25.51764706,65.2,0.391374955,10,7634.169434,35038.53646,61.97695923,61.30297089,27.10209084,362.4044053,0.217879232561987,1.29441499768484,0.743015003904796
"183","22","novice","0",4,"179",0.888183238,960.5,107.4,38,0.353817505,0,20.15263158,60.8,0.331457756,50,7206.144043,42693.34375,71.11950684,49.15099335,44.68226242,205.2997765,0.168788467007811,0.957415336277761,-1.52988583298149
"184","22","novice","0",5,"148",0.955739532,1256.2,55.6,27,0.485611511,0,19.11851852,61,0.313418336,10,5136.216,22179.9896,60.08101,36.288845,25.697159,275.427377,0.231569811015601,2.416386447035,-0.887747738025231
"185","22","novice","0",6,"116",0.95801876,874.2,36.7,12,0.326975477,25,25.81666667,55.8,0.462664277,5,3943.244629,14662.26693,54.5189743,40.48449707,22.28413391,285.206171,0.268938264991742,2.70624780613782,0.920306979490131
"186","22","novice","0",7,"84",0.776483051,1038.4,232.1,20,0.086169754,30,27.30578947,84.1,0.324682396,10,13202.20898,92074.55208,77.18449402,67.98642731,50.95386505,271.4317082,0.143386078799809,-0.483960857920544,0.9745199781548
"187","22","novice","0",NA,"73",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","22","novice","0",NA,"107",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","23","novice","0",1,"6",0.668353406,988.1,327.7,33,0.100701862,25,25.18484848,82.1,0.306758203,90,15879.33594,130193.5625,82.57910156,73.71148682,60.85577011,236.2207196,0.121967135971105,-1.51670083418482,-1.24807639479276
"190","23","novice","0",2,"224",0.785686351,767.1,164.4,32,0.194647202,15,18.20625,70.7,0.257514144,50,9585.366211,65153.38542,70.07116699,53.21239471,51.50639343,207.4684946,0.14712000227171,-0.587302866749642,-0.929836672728067
"191","23","novice","0",3,"172",0.851351351,925,137.5,41,0.298181818,10,17.66341463,63.1,0.279927332,90,8305.606445,54556.23958,60.99362564,55.68641663,50.35782242,192.4975426,0.152239349869795,-0.349995542158263,-2.26632153446591
"192","23","novice","0",4,"227",0.798802745,684.9,137.8,25,0.181422351,20,20.012,63.7,0.145224964,80,8423.217773,54591.07292,63.07259369,57.03173828,42.89880371,200.5352979,0.154296615223953,-1.65109428600745,-1.83024690858677
"193","23","novice","0",5,"176",0.879987908,1323.2,158.8,30,0.188916877,10,21.34,64.7,0.329829985,85,9232.826172,62973.49479,64.16383362,58.97200775,43.31848145,198.467037,0.146614479675759,-0.449286594543068,-1.66936140424342
"194","23","novice","0",6,"16",0.874238338,1001.1,125.9,31,0.246227164,10,22.14516129,59.4,0.372814163,35,7913.482422,49778.875,56.4372406,54.06619263,44.64058685,199.992068,0.158972705228875,0.677105759633305,-0.463565002940511
"195","23","novice","0",NA,"211",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","23","novice","0",NA,"213",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","23","novice","0",NA,"215",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","24","novice","0",1,"17",0.83677661,827.7,135.1,22,0.162842339,15,28.22272727,69.3,0.407254362,5,8651.103,53671.7188,66.115425,55.251972,47.765312,224.762246,0.161185503155528,0.827609845338879,0.763540370272661
"199","24","novice","0",2,"220",0.893243083,842.1,89.9,25,0.278086763,40,24.452,76.5,0.319633987,0,8237.413086,35781.91146,73.5274353,59.39641571,23.88094521,436.5615297,0.230211655830865,1.01238532198622,1.05938020733208
"200","24","novice","0",3,"7",0.918934861,1186.7,96.2,15,0.155925156,50,22.02,73,0.301643836,0,7618.658691,38182.86719,65.76981354,58.88719559,38.57956314,303.3182072,0.199530817135579,-0.0597412048861354,1.57570810099897
"201","24","novice","0",4,"216",0.969632888,1182.2,35.9,9,0.250696379,65,19.72222222,47.5,0.415204678,30,3567.408691,14403.93099,47.22923279,32.07629013,25.04903793,218.824797,0.247669104599063,0.867742397061371,1.413055515273
"202","24","novice","0",5,"225",0.941133109,949.6,55.9,18,0.322003578,0,19.68333333,50.4,0.390542328,70,4627.96875,21977.70833,47.05826187,37.98847198,26.89010811,205.2137432,0.21057558324599,1.43386541372067,-1.65367917052981
"203","24","novice","0",6,"229",0.976598021,747.8,17.5,16,0.914285714,0,16.4125,36.6,0.448428962,30,2198.832031,6957.548828,35.34101868,28.3289032,20.36347198,219.6158289,0.316035443711298,5.46294708162943,-2.06934279861316
"204","24","novice","0",7,"185",0.967753493,837.3,27,11,0.407407407,20,21.80909091,40.5,0.538496072,5,3052.73584,10796.39974,37.15270996,34.94969559,24.37380028,244.0673941,0.282754984394455,3.69869668820249,0.81332764180936
"205","24","novice","0",8,"217",0.808810012,1414.3,270.4,23,0.085059172,30,33.45652174,105.1,0.318330369,10,2030.035522,5875.065104,35.00099182,26.18122482,17.81025124,242.3737293,0.345534132143976,1.63236111808902,1.34600477266741
"206","24","novice","0",9,"222",0.843736054,1568.5,245.1,27,0.110159119,20,26.19259259,82.9,0.315954072,15,13333.01074,97276.03125,78.55410004,69.16748047,50.89820862,250.4799684,0.1370636791887,-0.374151483736181,0.47492939020406
"207","1","expert",NA,NA,"34",NA,NA,55,20,0.363636364,40,20.57,56,0.367321429,5,5057.80127,21932.92969,106.4306259,48.63409424,31.86809158,268.9626596,0.230603085930013,1.55897627125816,0.833222264911273
"208","1","expert",NA,NA,"86",NA,NA,24.3,14,0.576131687,0,21.63571429,41.4,0.522601794,6,2899.104736,9687.515625,85.38191986,44.85259247,40.46242905,259.6371805,0.299261941680739,4.76862028937958,-0.267805186810874
"209","1","expert",NA,NA,"95",NA,NA,27.8,17,0.611510791,0,20.97058824,44.3,0.47337671,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","1","expert",NA,NA,"199",NA,NA,56.1,14,0.249554367,0,36,67.3,0.534918276,0,5524.759766,22387.1224,66.52268982,47.73358917,29.51634407,336.4679076,0.246782934728583,3.17118828327602,0.795813091018082
"211","1","expert",NA,NA,"231",NA,NA,59.5,22,0.369747899,0,24.17272727,58.1,0.416053826,0,5443.773438,23654.9375,157.2532196,155.94133,92.27838135,288.3078827,0.230132649388738,2.70897576150807,0.0261608871166277
"212","2","expert",NA,NA,"5",NA,NA,64.5,18,0.279069767,20,24.26111111,61,0.397723133,0,5674.759277,25517.33073,82.29466248,67.13735962,46.74642563,280.6543937,0.222388436198319,1.79641267829545,0.757128342563637
"213","2","expert",NA,NA,"12",NA,NA,40.3,23,0.570719603,0,21.08695652,50.4,0.418391995,0,4160.122559,15958.98698,49.12050629,43.97624969,25.62611771,282.6882355,0.260675853938193,3.77218502246137,-0.51035792666872
"214","2","expert",NA,NA,"35",NA,NA,217.1,15,0.069092584,40,32.83333333,81.3,0.403854039,4,15103.00391,86376.79167,80.60713196,73.0839386,65.08128357,461.7382648,0.174850253384041,0.134943837927994,1.74961273643344
"215","2","expert",NA,NA,"41",NA,NA,17.7,18,1.016949153,0,18.98333333,43.1,0.440448569,0,2426.645752,7044.869141,48.1582756,102.6388855,18.68952179,287.9209613,0.344455759707063,6.40505269238936,-1.61743033470289
"216","2","expert",NA,NA,"195",NA,NA,24.5,18,0.734693878,0,18.09444444,39.4,0.459249859,4,2776.575195,9723.804688,38.89801788,31.96417618,24.97386551,226.3892833,0.285544114067463,4.83166404095814,-0.92198010615587
"217","3","expert",NA,NA,"22",NA,NA,126.3,16,0.126682502,30,27.1125,73.2,0.370389344,15,8511.352539,50005.03646,72.52598572,49.36707306,39.71841812,246.585901,0.17020990567237,0.17093210750115,0.92789390694182
"218","3","expert",NA,NA,"42",NA,NA,28,16,0.571428571,0,22.01875,49.2,0.447535569,4,3397.165039,11188.1263,48.84592056,33.07794952,28.63012314,313.2097098,0.30364021176629,4.36694631989156,-0.434849322647965
"219","3","expert",NA,NA,"136",NA,NA,54.4,10,0.183823529,0,32.12,56.7,0.5664903,6,5362.921387,21589.53255,51.89015961,47.39942551,29.61423492,330.9160365,0.248403775050702,3.07894398038227,0.950131040935003
"220","3","expert",NA,NA,"156",NA,NA,31.1,13,0.418006431,20,21.66153846,43.4,0.499113789,0,3384.053223,12621.51563,42.49924469,37.06025696,21.39043045,243.2699892,0.26811781740035,3.39594209139309,0.750179545808287
"221","3","expert",NA,NA,"189",NA,NA,38,16,0.421052632,0,23.5125,52.6,0.447005703,4,3777.040039,13372.9974,47.81420135,40.03907776,19.2453289,301.2986917,0.282437805528924,3.59639494310216,-0.0263588446935406
"222","4","expert",NA,NA,"3",NA,NA,58,18,0.310344828,15,24.26111111,50.9,0.476642654,10,4990.558105,23073.58854,42.43522644,39.60326767,30.45910263,233.4624624,0.216288770875343,2.31216238909052,0.525592966656751
"223","4","expert",NA,NA,"4",NA,NA,32.7,16,0.489296636,0,20.525,40,0.513125,15,3472.828369,12947.96224,41.74942017,74.88851929,40.96612549,249.8314527,0.268214279948348,3.97233030842432,-0.316295709055505
"224","4","expert",NA,NA,"188",NA,NA,27.5,20,0.727272727,0,17.015,45.9,0.370697168,5,3131.536377,11009.59635,45.6713562,35.8346405,21.92723083,253.3550642,0.284436983650177,4.2485664384662,-1.20726496103495
"225","4","expert",NA,NA,"194",NA,NA,35.9,22,0.612813371,0,20.75,48.4,0.428719008,20,3843.555908,14133.49349,45.29824066,43.39014816,21.20969009,284.2500578,0.271946628816114,3.89461530535712,-1.06913668062079
"226","4","expert",NA,NA,"236",NA,NA,22,16,0.727272727,5,17.63125,37,0.47652027,4,2706.859619,8777.024089,59.39076996,60.31997681,45.80308914,257.455764,0.308402892774606,5.05492625698525,-0.667970447750243
"227","5","expert",NA,NA,"237",NA,NA,54.4,23,0.422794118,0,19.70434783,51.3,0.384100348,0,4751.824219,21571.85156,48.30983734,39.77347946,31.45849991,230.5718338,0.220278922547898,2.60188834331346,-0.253244645351204
"228","5","expert",NA,NA,"238",NA,NA,51.6,23,0.445736434,5,22.66086957,56.7,0.399662603,15,4816.226074,20602.15234,56.54337311,39.42792511,32.63417435,263.2057697,0.233772957044351,2.66535884085837,-0.478931967351935
"229","5","expert",NA,NA,"239",NA,NA,29.8,20,0.67114094,3,17.27,42.1,0.410213777,10,3261.03833,11871.95573,41.44451141,37.92599106,23.78585625,246.0498891,0.274684172023947,4.06891980643944,-0.974193792867401
"230","5","expert",NA,NA,"240",NA,NA,13.6,10,0.735294118,0,19.46,38.5,0.505454546,0,2064.196289,5504.419922,37.17103577,28.03002357,18.51922607,290.2885211,0.375007052196335,6.11009797131893,-0.507877693363668
"231","5","expert",NA,NA,"241",NA,NA,40.6,22,0.541871921,20,19.40454545,46,0.421837945,5,3886.142822,16176.52995,45.61455536,37.18190002,32.74095917,224.2774144,0.240233401972591,3.02486143222397,-0.0418106278626492
"232","6","expert",NA,NA,"242",NA,NA,33.5,18,0.537313433,5,20.11666667,42.5,0.473333333,10,3351.996338,13272.93229,40.02391815,32.67549133,27.50761604,213.7848122,0.252543768382322,3.69239286704861,-0.361893377199427
"233","6","expert",NA,NA,"243",NA,NA,21.9,13,0.593607306,0,21.40769231,43,0.49785331,4,2635.95752,8663.505208,42.99102783,28.13685989,24.93175507,244.021414,0.304259933677413,4.75677792035515,-0.34045612034858
"234","6","expert",NA,NA,"244",NA,NA,27.1,15,0.553505535,5,21.48,43.3,0.496073903,15,3172.947998,10793.45182,43.16403961,29.15021896,25.51937103,274.2004408,0.293969718947613,4.27723087559009,-0.38043820631921
"235","6","expert",NA,NA,"245",NA,NA,15.4,16,1.038961039,0,17.15625,34.6,0.495845376,25,2134.907227,6144.220052,34.42788315,27.97693825,19.53036118,257.7528638,0.347465945055967,6.58591032215752,-2.11056028154583
"236","6","expert",NA,NA,"246",NA,NA,20.3,14,0.689655172,15,18.17142857,34.6,0.525185797,5,2478.221924,8146.442057,34.63277817,28.01996231,27.62152481,229.3425507,0.3042091144404,4.96114188468997,-0.167055235235709
